Statistical profiling result from isolate-0x108000000-v8.log, (10195 ticks, 81 unaccounted, 0 excluded).

 [Shared libraries]:
   ticks  total  nonlib   name
      4    8.0%      LazyCompile: *egcd /Users/ryan/dev/bsv/node_modules/bn.js/lib/bn.js:2487:37
      4  100.0%        LazyCompile: ~invm /Users/ryan/dev/bsv/node_modules/bn.js/lib/bn.js:2675:37
      2   50.0%          LazyCompile: ~ECDSA._findSignature /Users/ryan/dev/bsv/lib/crypto/ecdsa.js:200:43
      2  100.0%            LazyCompile: ~ECDSA.sign /Users/ryan/dev/bsv/lib/crypto/ecdsa.js:224:33
      2   50.0%          LazyCompile: *ECDSA.verify /Users/ryan/dev/bsv/lib/crypto/ecdsa.js:301:25
      2  100.0%            LazyCompile: ~verify /Users/ryan/dev/bsv/lib/transaction/sighash.js:258:17
      2    4.0%      LazyCompile: *add /Users/ryan/dev/bsv/node_modules/elliptic/lib/elliptic/curve/short.js:532:36
      2  100.0%        LazyCompile: *_wnafMulAdd /Users/ryan/dev/bsv/node_modules/elliptic/lib/elliptic/curve/base.js:125:55
      2  100.0%          LazyCompile: ~_endoWnafMulAdd /Users/ryan/dev/bsv/node_modules/elliptic/lib/elliptic/curve/short.js:220:29
      2  100.0%            LazyCompile: ~mulAdd /Users/ryan/dev/bsv/node_modules/elliptic/lib/elliptic/curve/short.js:434:41
     29   21.3%    LazyCompile: *egcd /Users/ryan/dev/bsv/node_modules/bn.js/lib/bn.js:2487:37
     29  100.0%      LazyCompile: ~invm /Users/ryan/dev/bsv/node_modules/bn.js/lib/bn.js:2675:37
     19   65.5%        LazyCompile: ~ECDSA._findSignature /Users/ryan/dev/bsv/lib/crypto/ecdsa.js:200:43
     19  100.0%          LazyCompile: ~ECDSA.sign /Users/ryan/dev/bsv/lib/crypto/ecdsa.js:224:33
     19  100.0%            LazyCompile: ~ECDSA.sign /Users/ryan/dev/bsv/lib/crypto/ecdsa.js:277:23
      8   27.6%        LazyCompile: *ECDSA.verify /Users/ryan/dev/bsv/lib/crypto/ecdsa.js:301:25
      8  100.0%          LazyCompile: ~verify /Users/ryan/dev/bsv/lib/transaction/sighash.js:258:17
      8  100.0%            LazyCompile: ~Input.isValidSignature /Users/ryan/dev/bsv/lib/transaction/input/input.js:178:45
      2    6.9%        LazyCompile: ~ECDSA.sigError /Users/ryan/dev/bsv/lib/crypto/ecdsa.js:159:37
      2  100.0%          LazyCompile: ~ECDSA.verify /Users/ryan/dev/bsv/lib/crypto/ecdsa.js:268:35
      2  100.0%            LazyCompile: ~ECDSA.verify /Users/ryan/dev/bsv/lib/crypto/ecdsa.js:301:25
     26   19.1%    LazyCompile: *_invmp /Users/ryan/dev/bsv/node_modules/bn.js/lib/bn.js:2569:41
     26  100.0%      LazyCompile: ~invm /Users/ryan/dev/bsv/node_modules/bn.js/lib/bn.js:3279:38
     26  100.0%        LazyCompile: ~redInvm /Users/ryan/dev/bsv/node_modules/bn.js/lib/bn.js:2911:43
     26  100.0%          LazyCompile: ~toP /Users/ryan/dev/bsv/node_modules/elliptic/lib/elliptic/curve/short.js:516:36
     13   50.0%            LazyCompile: *_wnafMulAdd /Users/ryan/dev/bsv/node_modules/elliptic/lib/elliptic/curve/base.js:125:55
     13   50.0%            LazyCompile: *_fixedNafMul /Users/ryan/dev/bsv/node_modules/elliptic/lib/elliptic/curve/base.js:51:57
     12    8.8%    LazyCompile: *redIAdd /Users/ryan/dev/bsv/node_modules/bn.js/lib/bn.js:2860:43
     12  100.0%      LazyCompile: *_zeroDbl /Users/ryan/dev/bsv/node_modules/elliptic/lib/elliptic/curve/short.js:667:46
     12  100.0%        LazyCompile: *dblp /Users/ryan/dev/bsv/node_modules/elliptic/lib/elliptic/curve/short.js:605:38
     12  100.0%          LazyCompile: *_wnafMulAdd /Users/ryan/dev/bsv/node_modules/elliptic/lib/elliptic/curve/base.js:125:55
      9   75.0%            LazyCompile: ~_endoWnafMulAdd /Users/ryan/dev/bsv/node_modules/elliptic/lib/elliptic/curve/short.js:220:29
      3   25.0%            LazyCompile: *_endoWnafMulAdd /Users/ryan/dev/bsv/node_modules/elliptic/lib/elliptic/curve/short.js:220:29
      6    4.4%    LazyCompile: *negate /Users/ryan/dev/bsv/node_modules/elliptic/lib/elliptic/curve/short.js:465:26
      6  100.0%      LazyCompile: *neg /Users/ryan/dev/bsv/node_modules/elliptic/lib/elliptic/curve/short.js:458:35
      3   50.0%        LazyCompile: ~_endoWnafMulAdd /Users/ryan/dev/bsv/node_modules/elliptic/lib/elliptic/curve/short.js:220:29
      3  100.0%          LazyCompile: ~mulAdd /Users/ryan/dev/bsv/node_modules/elliptic/lib/elliptic/curve/short.js:434:41
      2   66.7%            LazyCompile: *ECDSA.verify /Users/ryan/dev/bsv/lib/crypto/ecdsa.js:301:25
      1   33.3%            LazyCompile: ~ECDSA.sigError /Users/ryan/dev/bsv/lib/crypto/ecdsa.js:159:37
      3   50.0%        LazyCompile: *_endoWnafMulAdd /Users/ryan/dev/bsv/node_modules/elliptic/lib/elliptic/curve/short.js:220:29
      3  100.0%          LazyCompile: ~mulAdd /Users/ryan/dev/bsv/node_modules/elliptic/lib/elliptic/curve/short.js:434:41
      3  100.0%            LazyCompile: *ECDSA.verify /Users/ryan/dev/bsv/lib/crypto/ecdsa.js:301:25
      4    2.9%    LazyCompile: *redAdd /Users/ryan/dev/bsv/node_modules/bn.js/lib/bn.js:2855:41
      4  100.0%      LazyCompile: *_zeroDbl /Users/ryan/dev/bsv/node_modules/elliptic/lib/elliptic/curve/short.js:667:46
      4  100.0%        LazyCompile: *dblp /Users/ryan/dev/bsv/node_modules/elliptic/lib/elliptic/curve/short.js:605:38
      4  100.0%          LazyCompile: *_wnafMulAdd /Users/ryan/dev/bsv/node_modules/elliptic/lib/elliptic/curve/base.js:125:55
      4  100.0%            LazyCompile: ~_endoWnafMulAdd /Users/ryan/dev/bsv/node_modules/elliptic/lib/elliptic/curve/short.js:220:29
      3    2.2%    LazyCompile: *neg /Users/ryan/dev/bsv/node_modules/elliptic/lib/elliptic/curve/short.js:458:35
      3  100.0%      LazyCompile: *_wnafMulAdd /Users/ryan/dev/bsv/node_modules/elliptic/lib/elliptic/curve/base.js:125:55
      3  100.0%        LazyCompile: ~_endoWnafMulAdd /Users/ryan/dev/bsv/node_modules/elliptic/lib/elliptic/curve/short.js:220:29
      3  100.0%          LazyCompile: ~mulAdd /Users/ryan/dev/bsv/node_modules/elliptic/lib/elliptic/curve/short.js:434:41
      2   66.7%            LazyCompile: ~ECDSA.sigError /Users/ryan/dev/bsv/lib/crypto/ecdsa.js:159:37
      1   33.3%            LazyCompile: *ECDSA.verify /Users/ryan/dev/bsv/lib/crypto/ecdsa.js:301:25
      3    2.2%    LazyCompile: *_zeroDbl /Users/ryan/dev/bsv/node_modules/elliptic/lib/elliptic/curve/short.js:667:46
      3  100.0%      LazyCompile: *dblp /Users/ryan/dev/bsv/node_modules/elliptic/lib/elliptic/curve/short.js:605:38
      3  100.0%        LazyCompile: *_wnafMulAdd /Users/ryan/dev/bsv/node_modules/elliptic/lib/elliptic/curve/base.js:125:55
      3  100.0%          LazyCompile: ~_endoWnafMulAdd /Users/ryan/dev/bsv/node_modules/elliptic/lib/elliptic/curve/short.js:220:29
      3  100.0%            LazyCompile: ~mulAdd /Users/ryan/dev/bsv/node_modules/elliptic/lib/elliptic/curve/short.js:434:41

    132    1.3%  LazyCompile: *iushrn /Users/ryan/dev/bsv/node_modules/bn.js/lib/bn.js:1999:41
     76   57.6%    LazyCompile: *egcd /Users/ryan/dev/bsv/node_modules/bn.js/lib/bn.js:2487:37
     76  100.0%      LazyCompile: ~invm /Users/ryan/dev/bsv/node_modules/bn.js/lib/bn.js:2675:37
     41   53.9%        LazyCompile: ~ECDSA._findSignature /Users/ryan/dev/bsv/lib/crypto/ecdsa.js:200:43
     41  100.0%          LazyCompile: ~ECDSA.sign /Users/ryan/dev/bsv/lib/crypto/ecdsa.js:224:33
     41  100.0%            LazyCompile: ~ECDSA.sign /Users/ryan/dev/bsv/lib/crypto/ecdsa.js:277:23
     22   28.9%        LazyCompile: *ECDSA.verify /Users/ryan/dev/bsv/lib/crypto/ecdsa.js:301:25
     22  100.0%          LazyCompile: ~verify /Users/ryan/dev/bsv/lib/transaction/sighash.js:258:17
     22  100.0%            LazyCompile: ~Input.isValidSignature /Users/ryan/dev/bsv/lib/transaction/input/input.js:178:45
     13   17.1%        LazyCompile: ~ECDSA.sigError /Users/ryan/dev/bsv/lib/crypto/ecdsa.js:159:37
     13  100.0%          LazyCompile: ~ECDSA.verify /Users/ryan/dev/bsv/lib/crypto/ecdsa.js:268:35
     13  100.0%            LazyCompile: ~ECDSA.verify /Users/ryan/dev/bsv/lib/crypto/ecdsa.js:301:25
     51   38.6%    LazyCompile: *_invmp /Users/ryan/dev/bsv/node_modules/bn.js/lib/bn.js:2569:41
     51  100.0%      LazyCompile: ~invm /Users/ryan/dev/bsv/node_modules/bn.js/lib/bn.js:3279:38
     51  100.0%        LazyCompile: ~redInvm /Users/ryan/dev/bsv/node_modules/bn.js/lib/bn.js:2911:43
     51  100.0%          LazyCompile: ~toP /Users/ryan/dev/bsv/node_modules/elliptic/lib/elliptic/curve/short.js:516:36
     37   72.5%            LazyCompile: *_fixedNafMul /Users/ryan/dev/bsv/node_modules/elliptic/lib/elliptic/curve/base.js:51:57
     14   27.5%            LazyCompile: *_wnafMulAdd /Users/ryan/dev/bsv/node_modules/elliptic/lib/elliptic/curve/base.js:125:55
      2    1.5%    LazyCompile: *getN /Users/ryan/dev/bsv/lib/crypto/point.js:75:28
      2  100.0%      LazyCompile: *ECDSA.verify /Users/ryan/dev/bsv/lib/crypto/ecdsa.js:301:25
      2  100.0%        LazyCompile: ~verify /Users/ryan/dev/bsv/lib/transaction/sighash.js:258:17
      2  100.0%          LazyCompile: ~Input.isValidSignature /Users/ryan/dev/bsv/lib/transaction/input/input.js:178:45
      2  100.0%            LazyCompile: ~PublicKeyHashInput.addSignature /Users/ryan/dev/bsv/lib/transaction/input/publickeyhash.js:62:54
      2    1.5%    LazyCompile: *getJSF /Users/ryan/dev/bsv/node_modules/elliptic/lib/elliptic/utils.js:45:16
      2  100.0%      LazyCompile: *_wnafMulAdd /Users/ryan/dev/bsv/node_modules/elliptic/lib/elliptic/curve/base.js:125:55
      2  100.0%        LazyCompile: ~_endoWnafMulAdd /Users/ryan/dev/bsv/node_modules/elliptic/lib/elliptic/curve/short.js:220:29
      2  100.0%          LazyCompile: ~mulAdd /Users/ryan/dev/bsv/node_modules/elliptic/lib/elliptic/curve/short.js:434:41
      2  100.0%            LazyCompile: *ECDSA.verify /Users/ryan/dev/bsv/lib/crypto/ecdsa.js:301:25

    119    1.2%  t _rack_init
    118   99.2%    T v8::internal::Builtin_ArrayBufferConstructor(int, v8::internal::Object**, v8::internal::Isolate*)
     32   27.1%      LazyCompile: *BufferWriter.writeReverse /Users/ryan/dev/bsv/lib/encoding/bufferwriter.js:33:48
     31   96.9%        LazyCompile: *<anonymous> /Users/ryan/dev/bsv/lib/transaction/transaction.js:274:32
     31  100.0%          Builtin: ArrayForEach
     31  100.0%            LazyCompile: ~_.each /Users/ryan/dev/bsv/lib/util/_.js:18:10
      1    3.1%        LazyCompile: *GetPrevoutHash /Users/ryan/dev/bsv/lib/transaction/sighash.js:31:27
      1  100.0%          LazyCompile: *sighashForForkId /Users/ryan/dev/bsv/lib/transaction/sighash.js:24:33
      1  100.0%            LazyCompile: ~sighash /Users/ryan/dev/bsv/lib/transaction/sighash.js:143:32
     17   14.4%      LazyCompile: *<anonymous> /Users/ryan/dev/bsv/lib/transaction/sighash.js:47:32
     17  100.0%        Builtin: ArrayForEach
     17  100.0%          LazyCompile: ~_.each /Users/ryan/dev/bsv/lib/util/_.js:18:10
     17  100.0%            LazyCompile: ~GetSequenceHash /Users/ryan/dev/bsv/lib/transaction/sighash.js:44:28
     15   12.7%      LazyCompile: *reverse /Users/ryan/dev/bsv/lib/util/buffer.js:154:29
     15  100.0%        LazyCompile: *<anonymous> /Users/ryan/dev/bsv/lib/transaction/sighash.js:34:32
     15  100.0%          Builtin: ArrayForEach
     15  100.0%            LazyCompile: ~_.each /Users/ryan/dev/bsv/lib/util/_.js:18:10
     14   11.9%      LazyCompile: *BufferWriter.writeUInt32LE /Users/ryan/dev/bsv/lib/encoding/bufferwriter.js:75:49
     14  100.0%        LazyCompile: *<anonymous> /Users/ryan/dev/bsv/lib/transaction/transaction.js:274:32
     14  100.0%          Builtin: ArrayForEach
     14  100.0%            LazyCompile: ~_.each /Users/ryan/dev/bsv/lib/util/_.js:18:10
     13   11.0%      LazyCompile: *BufferWriter.varintBufNum /Users/ryan/dev/bsv/lib/encoding/bufferwriter.js:106:38
     13  100.0%        LazyCompile: *<anonymous> /Users/ryan/dev/bsv/lib/transaction/transaction.js:274:32
     13  100.0%          Builtin: ArrayForEach
     13  100.0%            LazyCompile: ~_.each /Users/ryan/dev/bsv/lib/util/_.js:18:10
     10    8.5%      LazyCompile: *<anonymous> /Users/ryan/dev/bsv/lib/transaction/sighash.js:34:32
     10  100.0%        Builtin: ArrayForEach
     10  100.0%          LazyCompile: ~_.each /Users/ryan/dev/bsv/lib/util/_.js:18:10
     10  100.0%            LazyCompile: ~GetPrevoutHash /Users/ryan/dev/bsv/lib/transaction/sighash.js:31:27
      9    7.6%      LazyCompile: *BufferReader.readReverse /Users/ryan/dev/bsv/lib/encoding/bufferreader.js:192:47
      8   88.9%        LazyCompile: *Transaction.fromBufferReader /Users/ryan/dev/bsv/lib/transaction/transaction.js:290:51
      8  100.0%          LazyCompile: ~Transaction.fromBuffer /Users/ryan/dev/bsv/lib/transaction/transaction.js:285:45
      8  100.0%            LazyCompile: ~Transaction /Users/ryan/dev/bsv/lib/transaction/transaction.js:36:22
      1   11.1%        LazyCompile: ~sighashForForkId /Users/ryan/dev/bsv/lib/transaction/sighash.js:24:33
      1  100.0%          LazyCompile: ~sighash /Users/ryan/dev/bsv/lib/transaction/sighash.js:143:32
      1  100.0%            LazyCompile: ~sign /Users/ryan/dev/bsv/lib/transaction/sighash.js:236:15
      8    6.8%      LazyCompile: *<anonymous> /Users/ryan/dev/bsv/lib/transaction/transaction.js:274:32
      8  100.0%        Builtin: ArrayForEach
      8  100.0%          LazyCompile: ~_.each /Users/ryan/dev/bsv/lib/util/_.js:18:10
      8  100.0%            LazyCompile: ~Transaction.toBufferWriter /Users/ryan/dev/bsv/lib/transaction/transaction.js:271:49

    116    1.1%  LazyCompile: *split /Users/ryan/dev/bsv/node_modules/bn.js/lib/bn.js:2997:41
     56   48.3%    LazyCompile: *redMul /Users/ryan/dev/bsv/node_modules/bn.js/lib/bn.js:2880:41
     28   50.0%      LazyCompile: *_wnafMulAdd /Users/ryan/dev/bsv/node_modules/elliptic/lib/elliptic/curve/base.js:125:55
     25   89.3%        LazyCompile: ~_endoWnafMulAdd /Users/ryan/dev/bsv/node_modules/elliptic/lib/elliptic/curve/short.js:220:29
     25  100.0%          LazyCompile: ~mulAdd /Users/ryan/dev/bsv/node_modules/elliptic/lib/elliptic/curve/short.js:434:41
     18   72.0%            LazyCompile: *ECDSA.verify /Users/ryan/dev/bsv/lib/crypto/ecdsa.js:301:25
      7   28.0%            LazyCompile: ~ECDSA.sigError /Users/ryan/dev/bsv/lib/crypto/ecdsa.js:159:37
      3   10.7%        LazyCompile: *_endoWnafMulAdd /Users/ryan/dev/bsv/node_modules/elliptic/lib/elliptic/curve/short.js:220:29
      3  100.0%          LazyCompile: ~mulAdd /Users/ryan/dev/bsv/node_modules/elliptic/lib/elliptic/curve/short.js:434:41
      3  100.0%            LazyCompile: *ECDSA.verify /Users/ryan/dev/bsv/lib/crypto/ecdsa.js:301:25
     10   17.9%      LazyCompile: *add /Users/ryan/dev/bsv/node_modules/elliptic/lib/elliptic/curve/short.js:532:36
      6   60.0%        LazyCompile: *_fixedNafMul /Users/ryan/dev/bsv/node_modules/elliptic/lib/elliptic/curve/base.js:51:57
      6  100.0%          LazyCompile: ~mul /Users/ryan/dev/bsv/node_modules/elliptic/lib/elliptic/curve/short.js:423:35
      6  100.0%            LazyCompile: ~ECDSA._findSignature /Users/ryan/dev/bsv/lib/crypto/ecdsa.js:200:43
      4   40.0%        LazyCompile: *_wnafMulAdd /Users/ryan/dev/bsv/node_modules/elliptic/lib/elliptic/curve/base.js:125:55
      4  100.0%          LazyCompile: ~_endoWnafMulAdd /Users/ryan/dev/bsv/node_modules/elliptic/lib/elliptic/curve/short.js:220:29
      4  100.0%            LazyCompile: ~mulAdd /Users/ryan/dev/bsv/node_modules/elliptic/lib/elliptic/curve/short.js:434:41
      7   12.5%      LazyCompile: *mixedAdd /Users/ryan/dev/bsv/node_modules/elliptic/lib/elliptic/curve/short.js:569:46
      7  100.0%        LazyCompile: *_fixedNafMul /Users/ryan/dev/bsv/node_modules/elliptic/lib/elliptic/curve/base.js:51:57
      7  100.0%          LazyCompile: ~mul /Users/ryan/dev/bsv/node_modules/elliptic/lib/elliptic/curve/short.js:423:35
      7  100.0%            LazyCompile: ~ECDSA._findSignature /Users/ryan/dev/bsv/lib/crypto/ecdsa.js:200:43
      7   12.5%      LazyCompile: *_zeroDbl /Users/ryan/dev/bsv/node_modules/elliptic/lib/elliptic/curve/short.js:667:46
      7  100.0%        LazyCompile: *dblp /Users/ryan/dev/bsv/node_modules/elliptic/lib/elliptic/curve/short.js:605:38
      7  100.0%          LazyCompile: *_wnafMulAdd /Users/ryan/dev/bsv/node_modules/elliptic/lib/elliptic/curve/base.js:125:55
      5   71.4%            LazyCompile: ~_endoWnafMulAdd /Users/ryan/dev/bsv/node_modules/elliptic/lib/elliptic/curve/short.js:220:29
      2   28.6%            LazyCompile: *_endoWnafMulAdd /Users/ryan/dev/bsv/node_modules/elliptic/lib/elliptic/curve/short.js:220:29
      4    7.1%      LazyCompile: *_fixedNafMul /Users/ryan/dev/bsv/node_modules/elliptic/lib/elliptic/curve/base.js:51:57
      4  100.0%        LazyCompile: ~mul /Users/ryan/dev/bsv/node_modules/elliptic/lib/elliptic/curve/short.js:423:35
      4  100.0%          LazyCompile: ~ECDSA._findSignature /Users/ryan/dev/bsv/lib/crypto/ecdsa.js:200:43
      4  100.0%            LazyCompile: ~ECDSA.sign /Users/ryan/dev/bsv/lib/crypto/ecdsa.js:224:33
     52   44.8%    LazyCompile: *redSqr /Users/ryan/dev/bsv/node_modules/bn.js/lib/bn.js:2892:41
     29   55.8%      LazyCompile: *_zeroDbl /Users/ryan/dev/bsv/node_modules/elliptic/lib/elliptic/curve/short.js:667:46
     28   96.6%        LazyCompile: *dblp /Users/ryan/dev/bsv/node_modules/elliptic/lib/elliptic/curve/short.js:605:38
     28  100.0%          LazyCompile: *_wnafMulAdd /Users/ryan/dev/bsv/node_modules/elliptic/lib/elliptic/curve/base.js:125:55
     18   64.3%            LazyCompile: ~_endoWnafMulAdd /Users/ryan/dev/bsv/node_modules/elliptic/lib/elliptic/curve/short.js:220:29
     10   35.7%            LazyCompile: *_endoWnafMulAdd /Users/ryan/dev/bsv/node_modules/elliptic/lib/elliptic/curve/short.js:220:29
      1    3.4%        LazyCompile: *dbl /Users/ryan/dev/bsv/node_modules/elliptic/lib/elliptic/curve/short.js:655:36
      1  100.0%          LazyCompile: ~dblp /Users/ryan/dev/bsv/node_modules/elliptic/lib/elliptic/curve/short.js:605:38
      1  100.0%            LazyCompile: *_wnafMulAdd /Users/ryan/dev/bsv/node_modules/elliptic/lib/elliptic/curve/base.js:125:55
     15   28.8%      LazyCompile: *_wnafMulAdd /Users/ryan/dev/bsv/node_modules/elliptic/lib/elliptic/curve/base.js:125:55
     13   86.7%        LazyCompile: ~_endoWnafMulAdd /Users/ryan/dev/bsv/node_modules/elliptic/lib/elliptic/curve/short.js:220:29
     13  100.0%          LazyCompile: ~mulAdd /Users/ryan/dev/bsv/node_modules/elliptic/lib/elliptic/curve/short.js:434:41
     12   92.3%            LazyCompile: *ECDSA.verify /Users/ryan/dev/bsv/lib/crypto/ecdsa.js:301:25
      1    7.7%            LazyCompile: ~ECDSA.sigError /Users/ryan/dev/bsv/lib/crypto/ecdsa.js:159:37
      2   13.3%        LazyCompile: *_endoWnafMulAdd /Users/ryan/dev/bsv/node_modules/elliptic/lib/elliptic/curve/short.js:220:29
      2  100.0%          LazyCompile: ~mulAdd /Users/ryan/dev/bsv/node_modules/elliptic/lib/elliptic/curve/short.js:434:41
      2  100.0%            LazyCompile: *ECDSA.verify /Users/ryan/dev/bsv/lib/crypto/ecdsa.js:301:25
      4    7.7%      LazyCompile: *add /Users/ryan/dev/bsv/node_modules/elliptic/lib/elliptic/curve/short.js:532:36
      2   50.0%        LazyCompile: *_wnafMulAdd /Users/ryan/dev/bsv/node_modules/elliptic/lib/elliptic/curve/base.js:125:55
      1   50.0%          LazyCompile: ~_endoWnafMulAdd /Users/ryan/dev/bsv/node_modules/elliptic/lib/elliptic/curve/short.js:220:29
      1  100.0%            LazyCompile: ~mulAdd /Users/ryan/dev/bsv/node_modules/elliptic/lib/elliptic/curve/short.js:434:41
      1   50.0%          LazyCompile: *_endoWnafMulAdd /Users/ryan/dev/bsv/node_modules/elliptic/lib/elliptic/curve/short.js:220:29
      1  100.0%            LazyCompile: ~mulAdd /Users/ryan/dev/bsv/node_modules/elliptic/lib/elliptic/curve/short.js:434:41
      2   50.0%        LazyCompile: *_fixedNafMul /Users/ryan/dev/bsv/node_modules/elliptic/lib/elliptic/curve/base.js:51:57
      2  100.0%          LazyCompile: ~mul /Users/ryan/dev/bsv/node_modules/elliptic/lib/elliptic/curve/short.js:423:35
      2  100.0%            LazyCompile: ~ECDSA._findSignature /Users/ryan/dev/bsv/lib/crypto/ecdsa.js:200:43
      2    3.8%      LazyCompile: *mixedAdd /Users/ryan/dev/bsv/node_modules/elliptic/lib/elliptic/curve/short.js:569:46
      1   50.0%        LazyCompile: *_wnafMulAdd /Users/ryan/dev/bsv/node_modules/elliptic/lib/elliptic/curve/base.js:125:55
      1  100.0%          LazyCompile: *_endoWnafMulAdd /Users/ryan/dev/bsv/node_modules/elliptic/lib/elliptic/curve/short.js:220:29
      1  100.0%            LazyCompile: ~mulAdd /Users/ryan/dev/bsv/node_modules/elliptic/lib/elliptic/curve/short.js:434:41
      1   50.0%        LazyCompile: *_fixedNafMul /Users/ryan/dev/bsv/node_modules/elliptic/lib/elliptic/curve/base.js:51:57
      1  100.0%          LazyCompile: ~mul /Users/ryan/dev/bsv/node_modules/elliptic/lib/elliptic/curve/short.js:423:35
      1  100.0%            LazyCompile: ~ECDSA._findSignature /Users/ryan/dev/bsv/lib/crypto/ecdsa.js:200:43
      1    1.9%      LazyCompile: ~_zeroDbl /Users/ryan/dev/bsv/node_modules/elliptic/lib/elliptic/curve/short.js:667:46
      1  100.0%        LazyCompile: ~dbl /Users/ryan/dev/bsv/node_modules/elliptic/lib/elliptic/curve/short.js:655:36
      1  100.0%          LazyCompile: ~dblp /Users/ryan/dev/bsv/node_modules/elliptic/lib/elliptic/curve/short.js:605:38
      1  100.0%            LazyCompile: ~_wnafMulAdd /Users/ryan/dev/bsv/node_modules/elliptic/lib/elliptic/curve/base.js:125:55
      1    1.9%      LazyCompile: *_fixedNafMul /Users/ryan/dev/bsv/node_modules/elliptic/lib/elliptic/curve/base.js:51:57
      1  100.0%        LazyCompile: ~mul /Users/ryan/dev/bsv/node_modules/elliptic/lib/elliptic/curve/short.js:423:35
      1  100.0%          LazyCompile: ~ECDSA._findSignature /Users/ryan/dev/bsv/lib/crypto/ecdsa.js:200:43
      1  100.0%            LazyCompile: ~ECDSA.sign /Users/ryan/dev/bsv/lib/crypto/ecdsa.js:224:33
      3    2.6%    LazyCompile: *mul /Users/ryan/dev/bsv/node_modules/bn.js/lib/bn.js:3209:36
      3  100.0%      LazyCompile: *_wnafMulAdd /Users/ryan/dev/bsv/node_modules/elliptic/lib/elliptic/curve/base.js:125:55
      2   66.7%        LazyCompile: ~_endoWnafMulAdd /Users/ryan/dev/bsv/node_modules/elliptic/lib/elliptic/curve/short.js:220:29
      2  100.0%          LazyCompile: ~mulAdd /Users/ryan/dev/bsv/node_modules/elliptic/lib/elliptic/curve/short.js:434:41
      2  100.0%            LazyCompile: *ECDSA.verify /Users/ryan/dev/bsv/lib/crypto/ecdsa.js:301:25
      1   33.3%        LazyCompile: *_endoWnafMulAdd /Users/ryan/dev/bsv/node_modules/elliptic/lib/elliptic/curve/short.js:220:29
      1  100.0%          LazyCompile: ~mulAdd /Users/ryan/dev/bsv/node_modules/elliptic/lib/elliptic/curve/short.js:434:41
      1  100.0%            LazyCompile: *ECDSA.verify /Users/ryan/dev/bsv/lib/crypto/ecdsa.js:301:25
      3    2.6%    LazyCompile: *mixedAdd /Users/ryan/dev/bsv/node_modules/elliptic/lib/elliptic/curve/short.js:569:46
      3  100.0%      LazyCompile: *_fixedNafMul /Users/ryan/dev/bsv/node_modules/elliptic/lib/elliptic/curve/base.js:51:57
      3  100.0%        LazyCompile: ~mul /Users/ryan/dev/bsv/node_modules/elliptic/lib/elliptic/curve/short.js:423:35
      3  100.0%          LazyCompile: ~ECDSA._findSignature /Users/ryan/dev/bsv/lib/crypto/ecdsa.js:200:43
      3  100.0%            LazyCompile: ~ECDSA.sign /Users/ryan/dev/bsv/lib/crypto/ecdsa.js:224:33
      2    1.7%    LazyCompile: *imod /Users/ryan/dev/bsv/node_modules/bn.js/lib/bn.js:3146:38
      1   50.0%      LazyCompile: ~invm /Users/ryan/dev/bsv/node_modules/bn.js/lib/bn.js:3279:38
      1  100.0%        LazyCompile: ~redInvm /Users/ryan/dev/bsv/node_modules/bn.js/lib/bn.js:2911:43
      1  100.0%          LazyCompile: ~toP /Users/ryan/dev/bsv/node_modules/elliptic/lib/elliptic/curve/short.js:516:36
      1  100.0%            LazyCompile: *_fixedNafMul /Users/ryan/dev/bsv/node_modules/elliptic/lib/elliptic/curve/base.js:51:57
      1   50.0%      LazyCompile: *_zeroDbl /Users/ryan/dev/bsv/node_modules/elliptic/lib/elliptic/curve/short.js:667:46
      1  100.0%        LazyCompile: *dblp /Users/ryan/dev/bsv/node_modules/elliptic/lib/elliptic/curve/short.js:605:38
      1  100.0%          LazyCompile: *_wnafMulAdd /Users/ryan/dev/bsv/node_modules/elliptic/lib/elliptic/curve/base.js:125:55
      1  100.0%            LazyCompile: ~_endoWnafMulAdd /Users/ryan/dev/bsv/node_modules/elliptic/lib/elliptic/curve/short.js:220:29

    114    1.1%  /usr/lib/system/libsystem_pthread.dylib
    107   93.9%    T v8::internal::Builtin_ArrayBufferConstructor(int, v8::internal::Object**, v8::internal::Isolate*)
     17   15.9%      LazyCompile: *BufferWriter.writeUInt32LE /Users/ryan/dev/bsv/lib/encoding/bufferwriter.js:75:49
     16   94.1%        LazyCompile: *<anonymous> /Users/ryan/dev/bsv/lib/transaction/transaction.js:274:32
     16  100.0%          Builtin: ArrayForEach
     16  100.0%            LazyCompile: ~_.each /Users/ryan/dev/bsv/lib/util/_.js:18:10
      1    5.9%        LazyCompile: ~sighashForForkId /Users/ryan/dev/bsv/lib/transaction/sighash.js:24:33
      1  100.0%          LazyCompile: ~sighash /Users/ryan/dev/bsv/lib/transaction/sighash.js:143:32
      1  100.0%            LazyCompile: ~sign /Users/ryan/dev/bsv/lib/transaction/sighash.js:236:15
     17   15.9%      LazyCompile: *BufferReader.readReverse /Users/ryan/dev/bsv/lib/encoding/bufferreader.js:192:47
     17  100.0%        LazyCompile: *Transaction.fromBufferReader /Users/ryan/dev/bsv/lib/transaction/transaction.js:290:51
     17  100.0%          LazyCompile: ~Transaction.fromBuffer /Users/ryan/dev/bsv/lib/transaction/transaction.js:285:45
